ProgramID,Program,Course
CA_DIM,"Dietary Management, Certificate of Achievement",FN C160
CA_DIM,"Dietary Management, Certificate of Achievement",FN C170
CA_DIM,"Dietary Management, Certificate of Achievement",FN C180
CA_DIM,"Dietary Management, Certificate of Achievement",FN C190
CA_DIM,"Dietary Management, Certificate of Achievement",MGMT C160
CA_DIM,"Dietary Management, Certificate of Achievement",FN C283
CA_DIM,"Dietary Management, Certificate of Achievement",FN C284
CA_DIM,"Dietary Management, Certificate of Achievement",FN C285
CA_DIM,"Dietary Management, Certificate of Achievement",ANTH C175
CA_DIM,"Dietary Management, Certificate of Achievement",CMST C110
CA_DIM,"Dietary Management, Certificate of Achievement",FN C225
CA_DIM,"Dietary Management, Certificate of Achievement",HLTH C100
CA_DIM,"Dietary Management, Certificate of Achievement",HLTH C120
CA_DIM,"Dietary Management, Certificate of Achievement",HLTH C230
CA_DIM,"Dietary Management, Certificate of Achievement",PSYC C230
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CYBR C101
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CST C128
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CST C158
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CIS C157
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CYBR C150
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CYBR C160
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CYBR C170
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CYBR C250
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CYBR C260
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CST C230
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CST C245
CA_DFI,"Digital Forensics and Incident Response, Certificate of Achievement",CYBR C280
CA_DMD,"Digital Media Design, Certificate of Achievement",DGA C116A
CA_DMD,"Digital Media Design, Certificate of Achievement",DGA C117
CA_DMD,"Digital Media Design, Certificate of Achievement",DGA C118A
CA_DMD,"Digital Media Design, Certificate of Achievement",DGA C120
CA_DMD,"Digital Media Design, Certificate of Achievement",DGA C135
CA_DMD,"Digital Media Design, Certificate of Achievement",DGA C136
CA_DSC,"Data Science, Certificate of Achievement",CIS C157
CA_DSC,"Data Science, Certificate of Achievement",MATH C160
CA_DSC,"Data Science, Certificate of Achievement",CIS C250
CA_DSC,"Data Science, Certificate of Achievement",CIS C260
CA_DSC,"Data Science, Certificate of Achievement",CIS C280
CA_DSC,"Data Science, Certificate of Achievement",CIS C285
CA_DSC,"Data Science, Certificate of Achievement",CIS C290
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C101
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C102
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C105
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C110
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C120
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C130
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C140
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C150
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C160
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C172
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C174
CA_EMH,"Emergency Management/Homeland Security, Certificate of Achievement",EMGT C283
CA_ECE,"Educational Studies: ECE Unit Concentration, Certificate of Achievement",EDUC C104
CA_ECE,"Educational Studies: ECE Unit Concentration, Certificate of Achievement",EDUC C210
CA_ECE,"Educational Studies: ECE Unit Concentration, Certificate of Achievement",EDUC C180
CA_ECE,"Educational Studies: ECE Unit Concentration, Certificate of Achievement",ENGL C143
CA_ECE,"Educational Studies: ECE Unit Concentration, Certificate of Achievement",PSYC C116
CA_ECE,"Educational Studies: ECE Unit Concentration, Certificate of Achievement",PSYC C118
CA_ECE,"Educational Studies: ECE Unit Concentration, Certificate of Achievement",HLTH C100
CA_EDG,"Educational Studies: General, Certificate of Achievement",EDUC C103
CA_EDG,"Educational Studies: General, Certificate of Achievement",EDUC C104
CA_EDG,"Educational Studies: General, Certificate of Achievement",EDUC C180
CA_EDG,"Educational Studies: General, Certificate of Achievement",EDUC C200
CA_EDG,"Educational Studies: General, Certificate of Achievement",PSYC C116
CA_EDG,"Educational Studies: General, Certificate of Achievement",PSYC C118
CA_EDG,"Educational Studies: General, Certificate of Achievement",EDUC C101
CA_EDG,"Educational Studies: General, Certificate of Achievement",EDUC C210
CA_EDG,"Educational Studies: General, Certificate of Achievement",ENGL C143
CA_EDG,"Educational Studies: General, Certificate of Achievement",HLTH C100
CA_EDG,"Educational Studies: General, Certificate of Achievement",HSVC C100
CA_EDG,"Educational Studies: General, Certificate of Achievement",MATH C103
CA_EDG,"Educational Studies: General, Certificate of Achievement",MATH C104
CA_EDG,"Educational Studies: General, Certificate of Achievement",MATH C106
CA_EDG,"Educational Studies: General, Certificate of Achievement",EDUC C211
CA_EDG,"Educational Studies: General, Certificate of Achievement",ARAB C180
CA_EDG,"Educational Studies: General, Certificate of Achievement",ARAB C185
CA_EDG,"Educational Studies: General, Certificate of Achievement",CHIN C180
CA_EDG,"Educational Studies: General, Certificate of Achievement",CHIN C185
CA_EDG,"Educational Studies: General, Certificate of Achievement",FREN C180
CA_EDG,"Educational Studies: General, Certificate of Achievement",FREN C185
CA_EDG,"Educational Studies: General, Certificate of Achievement",FREN C280
CA_EDG,"Educational Studies: General, Certificate of Achievement",FREN C285
CA_EDG,"Educational Studies: General, Certificate of Achievement",JAPN C180
CA_EDG,"Educational Studies: General, Certificate of Achievement",JAPN C185
CA_EDG,"Educational Studies: General, Certificate of Achievement",SIGN C180
CA_EDG,"Educational Studies: General, Certificate of Achievement",SIGN C185
CA_EDG,"Educational Studies: General, Certificate of Achievement",SPAN C180
CA_EDG,"Educational Studies: General, Certificate of Achievement",SPAN C180A
CA_EDG,"Educational Studies: General, Certificate of Achievement",SPAN C180B
CA_EDG,"Educational Studies: General, Certificate of Achievement",SPAN C185
CA_EDG,"Educational Studies: General, Certificate of Achievement",SPAN C280
CA_EDG,"Educational Studies: General, Certificate of Achievement",SPAN C285
CA_EDG,"Educational Studies: General, Certificate of Achievement",VIET C160
CA_EDG,"Educational Studies: General, Certificate of Achievement",VIET C180
CA_EDG,"Educational Studies: General, Certificate of Achievement",VIET C185
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",EDUC C101
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",EDUC C103
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",EDUC C104
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",EDUC C180
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",EDUC C211
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",CIS C100
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",BC C124
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",BC C120
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",BC C150
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",BC C147
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",DGA C131
CA_ESTI,"Educational Studies: STEM: Instructional Technology Support Concentration, Certificate of Achievement",DGA C116A
CA_ESTM,"Educational Studies: STEM: Math Concentration, Certificate of Achievement",MATH C104
CA_ESTM,"Educational Studies: STEM: Math Concentration, Certificate of Achievement",MATH C106
CA_ESTM,"Educational Studies: STEM: Math Concentration, Certificate of Achievement",MATH C160
CA_ESTM,"Educational Studies: STEM: Math Concentration, Certificate of Achievement",EDUC C101
CA_ESTM,"Educational Studies: STEM: Math Concentration, Certificate of Achievement",EDUC C180
CA_ESTM,"Educational Studies: STEM: Math Concentration, Certificate of Achievement",EDUC C103
CA_ESTM,"Educational Studies: STEM: Math Concentration, Certificate of Achievement",EDUC C211
CA_ESTM,"Educational Studies: STEM: Math Concentration, Certificate of Achievement",EDUC C210
CA_ESTS,"Educational Studies: STEM: Science Concentration, Certificate of Achievement",CHEM C140
CA_ESTS,"Educational Studies: STEM: Science Concentration, Certificate of Achievement",PHYS C140
CA_ESTS,"Educational Studies: STEM: Science Concentration, Certificate of Achievement",BIOL C100C
CA_ESTS,"Educational Studies: STEM: Science Concentration, Certificate of Achievement",GEOL C106
CA_ESTS,"Educational Studies: STEM: Science Concentration, Certificate of Achievement",EDUC C180
CA_ESTS,"Educational Studies: STEM: Science Concentration, Certificate of Achievement",EDUC C104
CC_CSL2,"Customer Service Technology Level 2, Certificate of Completion",BC C013N
CC_CSL2,"Customer Service Technology Level 2, Certificate of Completion",BC C014N
CC_CSL2,"Customer Service Technology Level 2, Certificate of Completion",BC C012N
COMP_LPC,"Language Preparation for U.S. Citizenship, Certificate of Competency",ESL C028N
COMP_LPC,"Language Preparation for U.S. Citizenship, Certificate of Competency",ESL C038N
COMP_EPC,"ESL Preparation for College-Level English, Certificate of Competency",
CC_HWE,"Health and Wellness for Esports, Certificate of Completion",HLTH C031N
CC_HWE,"Health and Wellness for Esports, Certificate of Completion",FN C032N
CC_HWE,"Health and Wellness for Esports, Certificate of Completion",KIN C033N
CC_HWE,"Health and Wellness for Esports, Certificate of Completion",KIN C034N
COMP_MWF,"Mathematics for Workforce Developmental Skills, Certificate of Competency",
CC_ESB,"English as a Second Language Beginning-Level Skills, Certificate of Completion",ESL C020N
CC_ESB,"English as a Second Language Beginning-Level Skills, Certificate of Completion",ESL C022N
CC_ESB,"English as a Second Language Beginning-Level Skills, Certificate of Completion",ESL C023N
CC_ESB,"English as a Second Language Beginning-Level Skills, Certificate of Completion",ESL C025N
CC_ESB,"English as a Second Language Beginning-Level Skills, Certificate of Completion",ESL C016N
CC_ESO,"English as a Second Language Intermediate to Advanced Oral/Aural Skills, Certificate of Completion",ESL C083N
CC_ESO,"English as a Second Language Intermediate to Advanced Oral/Aural Skills, Certificate of Completion",ESL C084N
CC_ESO,"English as a Second Language Intermediate to Advanced Oral/Aural Skills, Certificate of Completion",ESL C085N
CC_ESO,"English as a Second Language Intermediate to Advanced Oral/Aural Skills, Certificate of Completion",ESL C081N
CC_POR,"Porter, Certificate of Completion",SPED C076N
CC_POR,"Porter, Certificate of Completion",SPED C001N
CC_POR,"Porter, Certificate of Completion",SPED C085N
CC_POR,"Porter, Certificate of Completion",SPED C002N
CC_POR,"Porter, Certificate of Completion",SPED C061N
CC_ANC,"Animal Care, Certificate of Completion",SPED C094N
CC_ANC,"Animal Care, Certificate of Completion",SPED C001N
CC_ANC,"Animal Care, Certificate of Completion",SPED C002N
CC_ANC,"Animal Care, Certificate of Completion",SPED C095N
CC_ANC,"Animal Care, Certificate of Completion",SPED C061N
CC_ANC,"Animal Care, Certificate of Completion",SPED C096N
CC_CUA,"Culinary Arts, Certificate of Completion",SPED C001N
CC_CUA,"Culinary Arts, Certificate of Completion",SPED C090N
CC_CUA,"Culinary Arts, Certificate of Completion",SPED C091N
CC_CUA,"Culinary Arts, Certificate of Completion",SPED C002N
CC_CUA,"Culinary Arts, Certificate of Completion",SPED C092N
CC_CUA,"Culinary Arts, Certificate of Completion",SPED C009N
CC_CUA,"Culinary Arts, Certificate of Completion",SPED C061N
CC_CUA,"Culinary Arts, Certificate of Completion",SPED C053N
COMP_ESH,"English as a Second Language High Beginning Skills, Certificate of Competency",
COMP_ESM,"English as a Second Language Low Intermediate Skills, Certificate of Competency",
COMP_ESI,"English as a Second Language High Intermediate Skills, Certificate of Competency",
CC_GUS,"Guest Services, Certificate of Completion",SPED C085N
CC_GUS,"Guest Services, Certificate of Completion",SPED C001N
CC_GUS,"Guest Services, Certificate of Completion",SPED C086N
CC_GUS,"Guest Services, Certificate of Completion",SPED C002N
CC_GUS,"Guest Services, Certificate of Completion",SPED C087N
CC_GUS,"Guest Services, Certificate of Completion",SPED C061N
CC_EIP,"ESL Intermediate Preparation for Careers, Certificate of Completion",ESL C042N
CC_EIP,"ESL Intermediate Preparation for Careers, Certificate of Completion",ESL C043N
CC_ARB,"Art Basics, Certificate of Completion",SPED C002N
CC_ARB,"Art Basics, Certificate of Completion",SPED C071N
CC_ARB,"Art Basics, Certificate of Completion",SPED C001N
CC_ARB,"Art Basics, Certificate of Completion",SPED C072N
CC_ARB,"Art Basics, Certificate of Completion",SPED C009N
CC_ARB,"Art Basics, Certificate of Completion",SPED C073N
CC_ARB,"Art Basics, Certificate of Completion",SPED C061N
CC_ARB,"Art Basics, Certificate of Completion",SPED C074N
CC_DRB,"Drama Basics, Certificate of Completion",SPED C014N
CC_DRB,"Drama Basics, Certificate of Completion",SPED C001N
CC_DRB,"Drama Basics, Certificate of Completion",SPED C015N
CC_DRB,"Drama Basics, Certificate of Completion",SPED C002N
CC_DRB,"Drama Basics, Certificate of Completion",SPED C016N
CC_DRB,"Drama Basics, Certificate of Completion",SPED C009N
CC_DRB,"Drama Basics, Certificate of Completion",SPED C017N
CC_DRB,"Drama Basics, Certificate of Completion",SPED C061N
COMP_ESL,"English as a Second Language Low Beginning Skills, Certificate of Competency",
CC_HOR,"Horticulture, Certificate of Completion",SPED C001N
CC_HOR,"Horticulture, Certificate of Completion",SPED C076N
CC_HOR,"Horticulture, Certificate of Completion",SPED C002N
CC_HOR,"Horticulture, Certificate of Completion",SPED C077N
CC_HOR,"Horticulture, Certificate of Completion",SPED C009N
CC_HOR,"Horticulture, Certificate of Completion",SPED C079N
CC_HOR,"Horticulture, Certificate of Completion",SPED C061N
CC_HOR,"Horticulture, Certificate of Completion",SPED C078N
CC_MUB,"Music Basics, Certificate of Completion",SPED C002N
CC_MUB,"Music Basics, Certificate of Completion",SPED C066N
CC_MUB,"Music Basics, Certificate of Completion",SPED C067N
CC_MUB,"Music Basics, Certificate of Completion",SPED C001N
CC_MUB,"Music Basics, Certificate of Completion",SPED C068N
CC_MUB,"Music Basics, Certificate of Completion",SPED C009N
CC_MUB,"Music Basics, Certificate of Completion",SPED C069N
CC_MUB,"Music Basics, Certificate of Completion",SPED C061N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C066N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C067N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C068N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C069N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C014N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C015N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C016N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C017N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C071N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C072N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C073N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C074N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C001N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C002N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C009N
CC_CAB,"Creative Arts Basics, Certificate of Completion",SPED C061N
CC_ESP,"English as a Second Language Preparation for Careers, Certificate of Completion",ESL C011N
CC_ESP,"English as a Second Language Preparation for Careers, Certificate of Completion",ESL C012N
CC_ESP,"English as a Second Language Preparation for Careers, Certificate of Completion",ESL C013N
CC_ESP,"English as a Second Language Preparation for Careers, Certificate of Completion",ESL C022N
CC_ESP,"English as a Second Language Preparation for Careers, Certificate of Completion",ESL C023N
CC_ESP,"English as a Second Language Preparation for Careers, Certificate of Completion",ESL C032N
CC_ESP,"English as a Second Language Preparation for Careers, Certificate of Completion",ESL C033N
